	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
80	PRJEB1799	ERP002478	SAMEA1880765	ERS236576	ERX236467	ERR261949	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	1282.Stool:198		SINGLE	AMPLICON	METAGENOMIC	PCR	18614	2352087	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321931:198	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321931:198	seqs_1282.Stool.375332.fastq.gz_run	1249935	105f47c2d3203f54f68d079d1ae17ccc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261949/ERR261949.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261949/ERR261949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261949/ERR261949.fastq.gz	1348585.0	043a204350f0ac6a90666540898353ca	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261949/seqs_1282.Stool.375332.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261949/seqs_1282.Stool.375332.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261949/seqs_1282.Stool.375332.fastq.gz	FASTQ	1724447.0	6e7d41027467576e6e74809e9c58093d	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261949	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261949	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261949				qiime_study_797:1282.Stool		1282.Stool		2013-04-16
81	PRJEB1799	ERP002478	SAMEA1880803	ERS236577	ERX236468	ERR261950	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	57.HA.Stool:867		SINGLE	AMPLICON	METAGENOMIC	PCR	13062	1635469	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321932:867	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321932:867	seqs_57.HA.Stool.374348.fastq.gz_run	951063	5b3f3c711928a7f6baf930c8770f5778	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261950/ERR261950.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261950/ERR261950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261950/ERR261950.fastq.gz	1023837.0	0efba7160d4e4486c17eb452d4ecae61	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261950/seqs_57.HA.Stool.374348.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261950/seqs_57.HA.Stool.374348.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261950/seqs_57.HA.Stool.374348.fastq.gz	FASTQ	1266068.0	2c051ebffa1205feb5de67a6eee02f93	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261950	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261950	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261950				qiime_study_797:57.HA.Stool		57.HA.Stool		2013-04-16
82	PRJEB1799	ERP002478	SAMEA1880848	ERS236578	ERX236469	ERR261951	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	764.LeftPalm:1067		SINGLE	AMPLICON	METAGENOMIC	PCR	32185	4043829	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321933:1067	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321933:1067	seqs_764.LeftPalm.375175.fastq.gz_run	2364052	bbc5b44100023320cc59311302d50bfd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261951/ERR261951.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261951/ERR261951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261951/ERR261951.fastq.gz	2530246.0	93a402adad5d9d0d5e06bdd8952fc6e1	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261951/seqs_764.LeftPalm.375175.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261951/seqs_764.LeftPalm.375175.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261951/seqs_764.LeftPalm.375175.fastq.gz	FASTQ	3121516.0	4c70642d78e4f32ffc7391caad008ebf	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261951	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261951	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261951				qiime_study_797:764.LeftPalm		764.LeftPalm		2013-04-16
83	PRJEB1799	ERP002478	SAMEA1880574	ERS236579	ERX236470	ERR261952	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	49.HC.RightPalm:718		SINGLE	AMPLICON	METAGENOMIC	PCR	21538	2806898	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321934:718	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321934:718	seqs_49.HC.RightPalm.375279.fastq.gz_run	1670453	5da1d2767caa33dfc04f61a9608f57ee	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261952/ERR261952.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261952/ERR261952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261952/ERR261952.fastq.gz	1792223.0	a6664f185264f0685c781b0cf7dfb368	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261952/seqs_49.HC.RightPalm.375279.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261952/seqs_49.HC.RightPalm.375279.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261952/seqs_49.HC.RightPalm.375279.fastq.gz	FASTQ	2208584.0	d17c0e3c7d2ebb3c69bf4f7a816c30c0	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261952	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261952	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261952				qiime_study_797:49.HC.RightPalm		49.HC.RightPalm		2013-04-16
84	PRJEB1799	ERP002478	SAMEA1881250	ERS236580	ERX236471	ERR261953	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	49.HC.Stool:719		SINGLE	AMPLICON	METAGENOMIC	PCR	43104	5417223	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321935:719	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321935:719	seqs_49.HC.Stool.375303.fastq.gz_run	3159163	2382cf1dc29fbdb6c6369dafe3089ec9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261953/ERR261953.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261953/ERR261953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261953/ERR261953.fastq.gz	3366615.0	77527b5c328881f37670fa9f02302bf2	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261953/seqs_49.HC.Stool.375303.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261953/seqs_49.HC.Stool.375303.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261953/seqs_49.HC.Stool.375303.fastq.gz	FASTQ	4121160.0	06617d5225116859e535d01b8077c781	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261953	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261953	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261953				qiime_study_797:49.HC.Stool		49.HC.Stool		2013-04-16
85	PRJEB1799	ERP002478	SAMEA1881242	ERS236581	ERX236472	ERR261954	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	20.HB.Tongue:315		SINGLE	AMPLICON	METAGENOMIC	PCR	77966	9836588	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321936:315	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321936:315	seqs_20.HB.Tongue.375406.fastq.gz_run	5664297	0c3cb4f3b3ab8013750903cb18937896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261954/ERR261954.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261954/ERR261954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261954/ERR261954.fastq.gz	6046109.0	79bb36550f780a7412f2d83cdf540cf4	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261954/seqs_20.HB.Tongue.375406.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261954/seqs_20.HB.Tongue.375406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261954/seqs_20.HB.Tongue.375406.fastq.gz	FASTQ	7524197.0	0e85bc4863845d52ff5db7fa8b9dae5f	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261954	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261954	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261954				qiime_study_797:20.HB.Tongue		20.HB.Tongue		2013-04-16
86	PRJEB1799	ERP002478	SAMEA1879079	ERS236582	ERX236473	ERR261955	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	57.HB.Forehead:869		SINGLE	AMPLICON	METAGENOMIC	PCR	32671	4104383	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321937:869	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321937:869	seqs_57.HB.Forehead.374742.fastq.gz_run	2423174	f79d345fa821293df7515a45740c5009	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261955/ERR261955.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261955/ERR261955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261955/ERR261955.fastq.gz	2606186.0	60b277ea7f77decf807a4ef72c6f7e03	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261955/seqs_57.HB.Forehead.374742.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261955/seqs_57.HB.Forehead.374742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261955/seqs_57.HB.Forehead.374742.fastq.gz	FASTQ	3241073.0	2109625eb63af2f0272e081d4cd80c4c	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261955	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261955	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261955				qiime_study_797:57.HB.Forehead		57.HB.Forehead		2013-04-16
87	PRJEB1799	ERP002478	SAMEA1879122	ERS236583	ERX236474	ERR261956	ERA207702	410656	organismal metagenomes	ILLUMINA	unspecified	17.CB.Tongue:251		SINGLE	AMPLICON	METAGENOMIC	PCR	16357	2084555	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321938:251	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321938:251	seqs_17.CB.Tongue.375184.fastq.gz_run	1277331	868f12bc1b79f72fbb2247dea050b068	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261956/ERR261956.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261956/ERR261956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261956/ERR261956.fastq.gz	1371415.0	75d1d19a3cc4652a59d9eb10d1aea3c9	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261956/seqs_17.CB.Tongue.375184.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261956/seqs_17.CB.Tongue.375184.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261956/seqs_17.CB.Tongue.375184.fastq.gz	FASTQ	1628548.0	57535988cd6e53ad4200ad1cf01a4f6b	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261956	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261956	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261956				qiime_study_797:17.CB.Tongue		17.CB.Tongue		2013-04-16
88	PRJEB1799	ERP002478	SAMEA1879009	ERS236584	ERX236475	ERR261957	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	62.HA.Stool:923		SINGLE	AMPLICON	METAGENOMIC	PCR	18381	2299777	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321939:923	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321939:923	seqs_62.HA.Stool.374497.fastq.gz_run	1306568	08884cd22a6bc2b37d59a4cf06f7872c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261957/ERR261957.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261957/ERR261957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261957/ERR261957.fastq.gz	1404296.0	c819641980b11a980481321d12e85398	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261957/seqs_62.HA.Stool.374497.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261957/seqs_62.HA.Stool.374497.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261957/seqs_62.HA.Stool.374497.fastq.gz	FASTQ	1761446.0	73336dcbff51413a7a78558a304ef154	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261957	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261957	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261957				qiime_study_797:62.HA.Stool		62.HA.Stool		2013-04-16
89	PRJEB1799	ERP002478	SAMEA1879049	ERS236585	ERX236476	ERR261958	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	62.HD.Forehead:935		SINGLE	AMPLICON	METAGENOMIC	PCR	27966	3521294	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321940:935	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321940:935	seqs_62.HD.Forehead.374923.fastq.gz_run	2002389	875e705b36057fc85042f693677685fd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261958/ERR261958.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261958/ERR261958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261958/ERR261958.fastq.gz	2172676.0	a683d3b23f8c7717f69971d7ae8a4422	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261958/seqs_62.HD.Forehead.374923.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261958/seqs_62.HD.Forehead.374923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261958/seqs_62.HD.Forehead.374923.fastq.gz	FASTQ	2748720.0	976799f785e7439ec89ec478b57a2d14	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261958	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261958	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261958				qiime_study_797:62.HD.Forehead		62.HD.Forehead		2013-04-16
90	PRJEB1799	ERP002478	SAMEA1878939	ERS236586	ERX236477	ERR261959	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	39.HB.Tongue:539		SINGLE	AMPLICON	METAGENOMIC	PCR	51653	6557392	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321941:539	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321941:539	seqs_39.HB.Tongue.375129.fastq.gz_run	3749265	7f019bef3be7c168993e7938538c1957	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261959/ERR261959.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261959/ERR261959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261959/ERR261959.fastq.gz	4019681.0	c5b0c99bda520dc5b267a0a802dead38	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261959/seqs_39.HB.Tongue.375129.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261959/seqs_39.HB.Tongue.375129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261959/seqs_39.HB.Tongue.375129.fastq.gz	FASTQ	5021633.0	e9f6635b25eb8a5ffd79560d38b90c80	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261959	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261959	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261959				qiime_study_797:39.HB.Tongue		39.HB.Tongue		2013-04-16
91	PRJEB1799	ERP002478	SAMEA1878941	ERS236587	ERX236478	ERR261960	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	22.HB.Tongue:340		SINGLE	AMPLICON	METAGENOMIC	PCR	47232	6097778	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321942:340	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321942:340	seqs_22.HB.Tongue.374992.fastq.gz_run	4153083	69a7482f8a1a189335085792a64a63c8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261960/ERR261960.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261960/ERR261960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261960/ERR261960.fastq.gz	4443763.0	55ff876df5c7eca7245dca4bd41766cc	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261960/seqs_22.HB.Tongue.374992.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261960/seqs_22.HB.Tongue.374992.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261960/seqs_22.HB.Tongue.374992.fastq.gz	FASTQ	4862087.0	cde9e270c2d3af70a2f45683ddf1d62c	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261960	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261960	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261960				qiime_study_797:22.HB.Tongue		22.HB.Tongue		2013-04-16
92	PRJEB1799	ERP002478	SAMEA1878979	ERS236588	ERX236479	ERR261961	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	18.HB.RightPalm:287		SINGLE	AMPLICON	METAGENOMIC	PCR	22435	2860759	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321943:287	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321943:287	seqs_18.HB.RightPalm.375119.fastq.gz_run	1739620	e415caef94c57900f830212717b48d62	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261961/ERR261961.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261961/ERR261961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261961/ERR261961.fastq.gz	1873986.0	a2feefbabdbebbe52a68dff911867993	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261961/seqs_18.HB.RightPalm.375119.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261961/seqs_18.HB.RightPalm.375119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261961/seqs_18.HB.RightPalm.375119.fastq.gz	FASTQ	2305486.0	b31371f3facfedf13c5ca0f3a2f619ce	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261961	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261961	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261961				qiime_study_797:18.HB.RightPalm		18.HB.RightPalm		2013-04-16
93	PRJEB1799	ERP002478	SAMEA1878891	ERS236589	ERX236480	ERR261962	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	54.HD.LeftPalm:813		SINGLE	AMPLICON	METAGENOMIC	PCR	6961	902810	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321944:813	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321944:813	seqs_54.HD.LeftPalm.374605.fastq.gz_run	577311	bf4ed3fc31d4ff30e0a763074eddfbd6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261962/ERR261962.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261962/ERR261962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261962/ERR261962.fastq.gz	621679.0	6dd6e1959b6e8fd3a12fa4365cc859d1	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261962/seqs_54.HD.LeftPalm.374605.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261962/seqs_54.HD.LeftPalm.374605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261962/seqs_54.HD.LeftPalm.374605.fastq.gz	FASTQ	770545.0	dec4b49701a9247361143cfca7aa0298	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261962	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261962	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261962				qiime_study_797:54.HD.LeftPalm		54.HD.LeftPalm		2013-04-16
94	PRJEB1799	ERP002478	SAMEA1880012	ERS236590	ERX236481	ERR261963	ERA207702	410656	organismal metagenomes	ILLUMINA	unspecified	46.CB.Forehead:659		SINGLE	AMPLICON	METAGENOMIC	PCR	7386	932372	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321945:659	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321945:659	seqs_46.CB.Forehead.374503.fastq.gz_run	632766	c6138cb1e1c4bd3b12583863b9694a12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261963/ERR261963.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261963/ERR261963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261963/ERR261963.fastq.gz	680333.0	84974555c4044b5b156d291809602612	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261963/seqs_46.CB.Forehead.374503.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261963/seqs_46.CB.Forehead.374503.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261963/seqs_46.CB.Forehead.374503.fastq.gz	FASTQ	774702.0	fba87152c83e1e1026fa565ee255b42a	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261963	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261963	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261963				qiime_study_797:46.CB.Forehead		46.CB.Forehead		2013-04-16
95	PRJEB1799	ERP002478	SAMEA1879946	ERS236591	ERX236482	ERR261964	ERA207702	410656	organismal metagenomes	ILLUMINA	unspecified	46.CA.BackRightPaw:652		SINGLE	AMPLICON	METAGENOMIC	PCR	13809	1741082	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321946:652	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321946:652	seqs_46.CA.BackRightPaw.374957.fastq.gz_run	1187814	f73daac9b1a97d12738262409b510d1c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261964/ERR261964.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261964/ERR261964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261964/ERR261964.fastq.gz	1274017.0	1e169645212747ea9b0d95e12f7dccb2	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261964/seqs_46.CA.BackRightPaw.374957.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261964/seqs_46.CA.BackRightPaw.374957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261964/seqs_46.CA.BackRightPaw.374957.fastq.gz	FASTQ	1459756.0	4f86164d95bc2cc5e39780a93feea490	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261964	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261964	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261964				qiime_study_797:46.CA.BackRightPaw		46.CA.BackRightPaw		2013-04-16
96	PRJEB1799	ERP002478	SAMEA1879931	ERS236592	ERX236483	ERR261965	ERA207702	410656	organismal metagenomes	ILLUMINA	unspecified	18.CA.BackLeftPaw:262		SINGLE	AMPLICON	METAGENOMIC	PCR	13337	1733749	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:321947:262	Song_2012_family_study	qiime_study_797	qiime_experiment_797:321947:262	seqs_18.CA.BackLeftPaw.375016.fastq.gz_run	1148510	9221c1b24a57ab2e9e2cab03606b4bd2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261965/ERR261965.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR261/ERR261965/ERR261965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR261/ERR261965/ERR261965.fastq.gz	1236406.0	82fb3f383d407bc8809c0031c3e8d5c5	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261965/seqs_18.CA.BackLeftPaw.375016.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR261/ERR261965/seqs_18.CA.BackLeftPaw.375016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR261/ERR261965/seqs_18.CA.BackLeftPaw.375016.fastq.gz	FASTQ	1459273.0	3af825d97eb4e50c2662d0b136a5a803	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261965	fasp.sra.ebi.ac.uk:/vol1/err/ERR261/ERR261965	ftp.sra.ebi.ac.uk/vol1/err/ERR261/ERR261965				qiime_study_797:18.CA.BackLeftPaw		18.CA.BackLeftPaw		2013-04-16
