broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	library_name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	DESCRIPTION
NCBI	pda|conlans	SRS3666136	SAMN09715347	MET2017	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548874	SRR7688685-SRR7688686	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666136&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666136&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2017	2015-08-27	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	187236	47183472	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666138	SAMN09715348	MET2018	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548875	SRR7688687-SRR7688688	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666138&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666138&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2018	2015-08-27	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	756562	190653624	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666139	SAMN09715349	MET2019	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548876	SRR7688689-SRR7688690	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666139&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666139&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2019	2015-08-27	human skin	Mb-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	210212	52973424	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666141	SAMN09715350	MET2020	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548877	SRR7688691-SRR7688692	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666141&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666141&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2020	2015-08-27	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	330132	83193264	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666140	SAMN09715351	MET2021	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548878	SRR7688693-SRR7688694	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666140&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666140&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2021	2015-08-27	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	547810	138048120	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666142	SAMN09715352	MET2022	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548879	SRR7688695-SRR7688696	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666142&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666142&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2022	2015-08-27	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	231270	58280040	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666143	SAMN09715353	MET2023	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548880	SRR7688697-SRR7688698	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666143&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666143&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2023	2015-08-27	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	270880	68261760	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666118	SAMN09715354	MET1851	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548856	SRR7688642-SRR7688644	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666118&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666118&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1851	2015-05-07	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	501060	126267120	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666119	SAMN09715355	MET1852	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548857	SRR7688645-SRR7688647	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666119&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666119&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1852	2015-05-07	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	209319	52748388	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666120	SAMN09715356	MET1853	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548858	SRR7688648-SRR7688651	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666120&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666120&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1853	2015-05-07	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	8016761	2020223772	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666121	SAMN09715357	MET1854	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548859	SRR7688652-SRR7688655	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666121&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666121&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1854	2015-05-07	human skin	Mb-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	391862	98749224	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666122	SAMN09715358	MET1855	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548860	SRR7688656-SRR7688659	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666122&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666122&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1855	2015-05-07	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	14993996	3778486992	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666123	SAMN09715359	MET1856	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548861	SRR7688660-SRR7688661	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666123&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666123&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1856	2015-05-07	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	12463522	3140807544	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666124	SAMN09715360	MET1857	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548862	SRR7688662-SRR7688665	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666124&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666124&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1857	2015-05-07	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	78224	19712448	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666125	SAMN09715361	MET1858	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548863	SRR7688666-SRR7688669	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666125&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666125&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1858	2015-05-07	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	407236	102623472	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666126	SAMN09715362	MET1859	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548864	SRR7688670-SRR7688671	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666126&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666126&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1859	2015-10-05	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2765690	696953880	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666127	SAMN09715363	MET1860	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548865	SRR7688672-SRR7688674	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666127&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666127&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1860	2015-10-05	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3569976	899633952	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666128	SAMN09715364	MET1861	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548866	SRR7688675-SRR7688676	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666128&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666128&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1861	2015-10-05	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	435925	109853100	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666129	SAMN09715365	MET1862	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548867	SRR7688677	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666129&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666129&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1862	2015-10-05	human skin	Mb-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3029630	763466760	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666130	SAMN09715366	MET1863	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548868	SRR7688678	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666130&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666130&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1863	2015-10-05	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1786079	450091908	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666131	SAMN09715367	MET1864	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548869	SRR7688679	SRA757745	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666131&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666131&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1864	2015-10-05	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	12184651	3070532052	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666203	SAMN09715368	MET1865	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548945	SRR7688801-SRR7688802	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666203&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666203&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1865	2015-10-05	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1211558	305312616	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666204	SAMN09715369	MET1866	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548946	SRR7688803-SRR7688806	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666204&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666204&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1866	2015-10-05	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3492738	880169976	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666205	SAMN09715370	MET1867	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548947	SRR7688807-SRR7688809	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666205&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666205&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1867	2015-11-23	human skin	Ac-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3825622	964056744	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666206	SAMN09715371	MET1868	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548948	SRR7688810-SRR7688812	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666206&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666206&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1868	2015-11-23	human skin	Hp-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	746768	188185536	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666207	SAMN09715372	MET1869	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548949	SRR7688813-SRR7688815	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666207&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666207&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1869	2015-11-23	human skin	Ic-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	328811	82860372	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666208	SAMN09715373	MET1870	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548950	SRR7688816-SRR7688818	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666208&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666208&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1870	2015-11-23	human skin	Mb-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	175689	44273628	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666209	SAMN09715374	MET1871	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548951	SRR7688819	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666209&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666209&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1871	2015-11-23	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6166096	1553856192	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666210	SAMN09715375	MET1872	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548952	SRR7688820	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666210&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666210&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1872	2015-11-23	human skin	Ph-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3630900	914986800	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666211	SAMN09715376	MET1873	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548953	SRR7688821	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666211&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666211&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1873	2015-11-23	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2029086	511329672	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666212	SAMN09715377	MET1874	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548954	SRR7688822-SRR7688825	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666212&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666212&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1874	2015-11-23	human skin	Vf-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2886048	727284096	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666144	SAMN09715378	MET2024	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548881	SRR7688699-SRR7688700	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666144&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666144&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2024	2016-11-02	human skin	Ac-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	80554	20299608	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666145	SAMN09715379	MET2025	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548882	SRR7688701-SRR7688702	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666145&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666145&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2025	2016-11-02	human skin	Hp-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	113529	28609308	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666146	SAMN09715380	MET2026	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548883	SRR7688703-SRR7688704	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666146&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666146&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2026	2016-11-02	human skin	Ic-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	276698	69727896	2018-08-14	2018-08-14	
