run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
SRR13348400	SRP300200	SAMN17209492	SRS7961892	SRX9774437	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191214.00013_37		PAIRED	AMPLICON	METAGENOMIC	PCR	66670	33468340	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191214.00013_37	S.191214.00013_37_L001_R1_001.fastq.gz	5801009;5696958	4be99f4e4c7adc6678b36ec8fa6f06f5;3170534e1de57760bbe6b6b6534f72ec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13348400/SRR13348400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13348400/SRR13348400_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/000/SRR13348400/SRR13348400_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/000/SRR13348400/SRR13348400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13348400/SRR13348400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13348400/SRR13348400_2.fastq.gz							16345630	c11f42a272cd9c64ee171f3c0aa480b5	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13348400	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/000/SRR13348400	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13348400	S.191214.00013_37		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348403	SRP300200	SAMN17209596	SRS7961888	SRX9774433	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191119.00293_107		PAIRED	AMPLICON	METAGENOMIC	PCR	82470	41399940	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191119.00293_107	S.191119.00293_107_L001_R1_001.fastq.gz	7075264;6259704	1f64ee1ba8013ba4af44d669e485a2a9;4e79098e28f80524b454a4b4bd133ca1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13348403/SRR13348403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13348403/SRR13348403_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/003/SRR13348403/SRR13348403_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/003/SRR13348403/SRR13348403_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13348403/SRR13348403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13348403/SRR13348403_2.fastq.gz							20097216	9dc7c6f914ccf7de69bbb829d55dacbb	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13348403	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/003/SRR13348403	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13348403	S.191119.00293_107		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348411	SRP300200	SAMN17209589	SRS7961880	SRX9774425	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191208.00013_98		PAIRED	AMPLICON	METAGENOMIC	PCR	79095	39705690	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191208.00013_98	S.191208.00013_98_L001_R1_001.fastq.gz	7361941;7220574	fd2cd2418a1ea61f16c9552526386ae0;e601b33beee214154426402e46e14eff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13348411/SRR13348411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13348411/SRR13348411_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/011/SRR13348411/SRR13348411_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/011/SRR13348411/SRR13348411_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13348411/SRR13348411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13348411/SRR13348411_2.fastq.gz							20523962	d574ca007fe9a16b8445bff8cb58a960	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13348411	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/011/SRR13348411	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13348411	S.191208.00013_98		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348415	SRP300200	SAMN17209586	SRS7961876	SRX9774422	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191214.00016_149		PAIRED	AMPLICON	METAGENOMIC	PCR	3322	1667644	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191214.00016_149	S.191214.00016_149_L001_R1_001.fastq.gz	322085;301655	7ca5e8618abd0ca5717ba720bce59a63;5ff4a08d74df10116b0d30e8e5a03aa4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13348415/SRR13348415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13348415/SRR13348415_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/015/SRR13348415/SRR13348415_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/015/SRR13348415/SRR13348415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13348415/SRR13348415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13348415/SRR13348415_2.fastq.gz							909067	d222cc25e0c51f6228cfe025f3c12e32	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/015/SRR13348415	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/015/SRR13348415	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/015/SRR13348415	S.191214.00016_149		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348416	SRP300200	SAMN17209585	SRS7961877	SRX9774421	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191114.00207_55		PAIRED	AMPLICON	METAGENOMIC	PCR	81560	40943120	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191114.00207_55	S.191114.00207_55_L001_R1_001.fastq.gz	7038419;6372560	46d83b8d73f3580bb4cf18856aff3156;aad1475accc77335cfd4910f4e8d9f3c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13348416/SRR13348416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13348416/SRR13348416_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/016/SRR13348416/SRR13348416_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/016/SRR13348416/SRR13348416_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13348416/SRR13348416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13348416/SRR13348416_2.fastq.gz							20069781	6ad55fce6d52fb3466e0b347cb6c15a2	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13348416	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/016/SRR13348416	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13348416	S.191114.00207_55		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348417	SRP300200	SAMN17209583	SRS7961874	SRX9774419	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191210.00286_127		PAIRED	AMPLICON	METAGENOMIC	PCR	88176	44264352	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191210.00286_127	S.191210.00286_127_L001_R1_001.fastq.gz	7814885;8262121	217e1dc5300f5f90fb0cf4967fac8e23;61c037754ee5ccf09b8176054ffd866f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13348417/SRR13348417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13348417/SRR13348417_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/017/SRR13348417/SRR13348417_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/017/SRR13348417/SRR13348417_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13348417/SRR13348417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13348417/SRR13348417_2.fastq.gz							20458187	34742891fd56381a27f15f1c23987a43	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13348417	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/017/SRR13348417	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13348417	S.191210.00286_127		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348425	SRP300200	SAMN17209578	SRS7961867	SRX9774411	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191213.00790_49		PAIRED	AMPLICON	METAGENOMIC	PCR	73865	37080230	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191213.00790_49	S.191213.00790_49_L001_R1_001.fastq.gz	7683740;7307142	41840ee031ef4864ac7258f542bc7781;4ef0729394b6f5795ef27848fb005822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13348425/SRR13348425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13348425/SRR13348425_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/025/SRR13348425/SRR13348425_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/025/SRR13348425/SRR13348425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13348425/SRR13348425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13348425/SRR13348425_2.fastq.gz							20495319	debc8d9f9d1d46f5ebd22d2ec251971a	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13348425	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/025/SRR13348425	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13348425	S.191213.00790_49		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348426	SRP300200	SAMN17209577	SRS7961865	SRX9774410	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191123.00064_172		PAIRED	AMPLICON	METAGENOMIC	PCR	3443	1728386	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191123.00064_172	S.191123.00064_172_L001_R1_001.fastq.gz	290550;273302	52e1686eb4243d04cfbf0d52773e2546;427bedb6eb4bef809ed327acafd185ac	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13348426/SRR13348426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13348426/SRR13348426_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/026/SRR13348426/SRR13348426_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/026/SRR13348426/SRR13348426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13348426/SRR13348426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13348426/SRR13348426_2.fastq.gz							837285	89277dd62d52d4f9fc2fd37a3e4c1ae4	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13348426	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/026/SRR13348426	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13348426	S.191123.00064_172		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348427	SRP300200	SAMN17209576	SRS7961864	SRX9774409	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191119.00085_117		PAIRED	AMPLICON	METAGENOMIC	PCR	36343	18244186	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191119.00085_117	S.191119.00085_117_L001_R1_001.fastq.gz	3622281;3426609	9580004add5609504e700db2cee45cf9;fd722d256435e4395be8c814f26fcd7f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13348427/SRR13348427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13348427/SRR13348427_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/027/SRR13348427/SRR13348427_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/027/SRR13348427/SRR13348427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13348427/SRR13348427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13348427/SRR13348427_2.fastq.gz							9208432	b9a58301537fc0d27000866287f8e2c4	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13348427	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/027/SRR13348427	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13348427	S.191119.00085_117		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348430	SRP300200	SAMN17209574	SRS7961862	SRX9774407	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191114.01217_81		PAIRED	AMPLICON	METAGENOMIC	PCR	79066	39691132	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191114.01217_81	S.191114.01217_81_L001_R1_001.fastq.gz	6987253;7498950	19678bb87fdebc368fdde113cf73327d;ce72d1cd0021245e928363d4687c3091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13348430/SRR13348430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13348430/SRR13348430_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/030/SRR13348430/SRR13348430_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/030/SRR13348430/SRR13348430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13348430/SRR13348430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13348430/SRR13348430_2.fastq.gz							20617463	3873dfaaeb9a3f65bf91e12a1c42d082	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13348430	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/030/SRR13348430	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13348430	S.191114.01217_81		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348437	SRP300200	SAMN17209568	SRS7961855	SRX9774400	PRJNA689547	SRA1179876	447426	human oral metagenome	ILLUMINA	Illumina MiSeq	S.191215.00056_160		PAIRED	AMPLICON	METAGENOMIC	PCR	2728	1369456	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191215.00056_160	S.191215.00056_160_L001_R1_001.fastq.gz	248973;218726	98ac03f84d52046272c4fbb9f624284b;747dacc0b7c8f4939d4953ca7b4bb527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13348437/SRR13348437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13348437/SRR13348437_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/037/SRR13348437/SRR13348437_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/037/SRR13348437/SRR13348437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13348437/SRR13348437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13348437/SRR13348437_2.fastq.gz							744795	5593ca7403438319e04d1e71e063c9c2	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13348437	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/037/SRR13348437	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13348437	S.191215.00056_160		MIMS Environmental/Metagenome sample from human oral metagenome		2021-01-04
SRR13348440	SRP300200	SAMN17209565	SRS7961851	SRX9774397	PRJNA689547	SRA1179876	447426	human oral metagenome	ILLUMINA	Illumina MiSeq	S.191122.00714_40		PAIRED	AMPLICON	METAGENOMIC	PCR	66078	33171156	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191122.00714_40	S.191122.00714_40_L001_R1_001.fastq.gz	5992768;6144788	085f1194d16058cc76cbdbe59087e543;3e58a6ecc007af516476b097f617e295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13348440/SRR13348440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13348440/SRR13348440_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/040/SRR13348440/SRR13348440_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/040/SRR13348440/SRR13348440_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13348440/SRR13348440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13348440/SRR13348440_2.fastq.gz							17472727	b3d2d1f91394247f69a1fba4ea0397e5	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13348440	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/040/SRR13348440	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13348440	S.191122.00714_40		MIMS Environmental/Metagenome sample from human oral metagenome		2021-01-04
SRR13348443	SRP300200	SAMN17209561	SRS7961847	SRX9774393	PRJNA689547	SRA1179876	447426	human oral metagenome	ILLUMINA	Illumina MiSeq	S.191123.00012_111		PAIRED	AMPLICON	METAGENOMIC	PCR	73638	36966276	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191123.00012_111	S.191123.00012_111_L001_R1_001.fastq.gz	7038324;7055511	da5e8158150dad905a20d5d85e84130f;a82dbdb4c5ba4c5a32ae9de46bae0977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13348443/SRR13348443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13348443/SRR13348443_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/043/SRR13348443/SRR13348443_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/043/SRR13348443/SRR13348443_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13348443/SRR13348443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13348443/SRR13348443_2.fastq.gz							19457496	cedb99a4f7cfda96e4583a932c350ffd	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13348443	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/043/SRR13348443	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13348443	S.191123.00012_111		MIMS Environmental/Metagenome sample from human oral metagenome		2021-01-04
SRR13348445	SRP300200	SAMN17209560	SRS7961846	SRX9774392	PRJNA689547	SRA1179876	447426	human oral metagenome	ILLUMINA	Illumina MiSeq	S.191117.00107_167		PAIRED	AMPLICON	METAGENOMIC	PCR	2462	1235924	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191117.00107_167	S.191117.00107_167_L001_R1_001.fastq.gz	274508;283158	b00114511541a7f6e24c163b35ea60d4;a85b7884bebee628e82c9bc5cf1e428b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13348445/SRR13348445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13348445/SRR13348445_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/045/SRR13348445/SRR13348445_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/045/SRR13348445/SRR13348445_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13348445/SRR13348445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13348445/SRR13348445_2.fastq.gz							734954	4ea7b68a825e9bca08b0f504161bf3e3	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13348445	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/045/SRR13348445	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13348445	S.191117.00107_167		MIMS Environmental/Metagenome sample from human oral metagenome		2021-01-04
SRR13348453	SRP300200	SAMN17209553	SRS7961839	SRX9774384	PRJNA689547	SRA1179876	447426	human oral metagenome	ILLUMINA	Illumina MiSeq	S.191113.00040_110		PAIRED	AMPLICON	METAGENOMIC	PCR	82109	41218718	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191113.00040_110	S.191113.00040_110_L001_R1_001.fastq.gz	7551045;8158356	7aac4b0d751033f84aa72926bb6b8184;3eba27a2a21194672f32b941de3bdd1b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13348453/SRR13348453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13348453/SRR13348453_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/053/SRR13348453/SRR13348453_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/053/SRR13348453/SRR13348453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13348453/SRR13348453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13348453/SRR13348453_2.fastq.gz							22294599	9acfdca5f4182ac1431ccba10208afa0	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13348453	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/053/SRR13348453	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13348453	S.191113.00040_110		MIMS Environmental/Metagenome sample from human oral metagenome		2021-01-04
SRR13348455	SRP300200	SAMN17209551	SRS7961837	SRX9774382	PRJNA689547	SRA1179876	447426	human oral metagenome	ILLUMINA	Illumina MiSeq	S.191122.00148_32		PAIRED	AMPLICON	METAGENOMIC	PCR	70904	35593808	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191122.00148_32	S.191122.00148_32_L001_R1_001.fastq.gz	8461958;8265189	3fab540bfe8d1b851a1ffe776197d2de;31d36a0dff62c01c25d359d1f3e108c4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13348455/SRR13348455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13348455/SRR13348455_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/055/SRR13348455/SRR13348455_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/055/SRR13348455/SRR13348455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13348455/SRR13348455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13348455/SRR13348455_2.fastq.gz							20457491	778708441cc79df3c14840dc9e6f7be9	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13348455	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/055/SRR13348455	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13348455	S.191122.00148_32		MIMS Environmental/Metagenome sample from human oral metagenome		2021-01-04
